order_id,date,product_category,customer_segment,quantity,price,shipping_cost,lead_time_days,total_sales,delay_risk
473,2024-01-20 16:00:00,Home,Corporate,49,701.233298959528,15.401811540320468,15,34360.43164901687,0
474,2024-01-20 17:00:00,Beauty,Consumer,94,627.5344687443444,22.737670456257778,9,58988.240061968376,0
475,2024-01-20 18:00:00,Home,Corporate,87,197.12710991903222,12.65480969054342,22,17150.058562955805,1
476,2024-01-20 19:00:00,Beauty,Consumer,19,474.7405135325034,27.271022214949724,15,9020.069757117566,0
477,2024-01-20 20:00:00,Electronics,Home Office,12,723.1196873137743,26.211567006567076,22,8677.436247765292,0
478,2024-01-20 21:00:00,Beauty,Home Office,15,534.1413831358637,48.03166391123216,18,8012.120747037956,0
479,2024-01-20 22:00:00,Electronics,Corporate,31,401.5341854217345,24.517754730318998,28,12447.559748073769,0
480,2024-01-20 23:00:00,Beauty,Consumer,43,329.1150735001342,40.3532061929599,26,14151.94816050577,0
481,2024-01-21 00:00:00,Beauty,Consumer,37,614.289927977613,47.385974518316594,28,22728.727335171683,0
482,2024-01-21 01:00:00,Clothing,Home Office,79,939.7176113271381,44.46449739382935,15,74237.69129484391,0
483,2024-01-21 02:00:00,Electronics,Home Office,29,675.0273920727086,14.390043103021632,27,19575.79437010855,1
484,2024-01-21 03:00:00,Clothing,Consumer,26,83.99844459995235,27.321345241409492,28,2183.959559598761,0
485,2024-01-21 04:00:00,Electronics,Corporate,2,466.0781237473124,20.648290203316655,25,932.1562474946248,0
486,2024-01-21 05:00:00,Clothing,Home Office,84,891.9158901955212,22.993641281174696,6,74920.93477642379,0
487,2024-01-21 06:00:00,Home,Corporate,15,103.51780154307602,21.236307181058805,11,1552.7670231461402,0
488,2024-01-21 07:00:00,Beauty,Corporate,4,988.9869550161679,42.186164457875186,7,3955.9478200646718,0
489,2024-01-21 08:00:00,Electronics,Home Office,86,949.5786997089671,25.346257480510136,29,81663.76817497116,0
490,2024-01-21 09:00:00,Electronics,Corporate,50,87.4917359225771,28.56624495101097,11,4374.586796128855,0
491,2024-01-21 10:00:00,Beauty,Corporate,38,934.0791872450594,49.21013106711836,12,35495.009115312256,0
492,2024-01-21 11:00:00,Electronics,Consumer,23,369.5012643568676,7.69906724861824,27,8498.529080207954,1
493,2024-01-21 12:00:00,Electronics,Corporate,59,846.2620754051039,26.958093790583696,25,49929.46244890113,0
494,2024-01-21 13:00:00,Clothing,Consumer,90,424.19950433613883,39.832776812575226,7,38177.95539025249,0
495,2024-01-21 14:00:00,Electronics,Home Office,75,446.4465615754907,11.802288118470194,11,33483.492118161805,0
496,2024-01-21 15:00:00,Home,Home Office,28,637.9006600677671,32.51892175766483,15,17861.21848189748,0
497,2024-01-21 16:00:00,Home,Consumer,66,776.7326450832235,15.775915079051005,21,51264.35457549275,1
498,2024-01-21 17:00:00,Beauty,Home Office,8,43.45125943876615,44.03318509510554,4,347.6100755101292,0
499,2024-01-21 18:00:00,Electronics,Corporate,29,597.224435571863,19.719484943003568,8,17319.508631584027,0
500,2024-01-21 19:00:00,Beauty,Corporate,11,194.8656641563973,19.80782676054093,3,2143.5223057203702,0
501,2024-01-21 20:00:00,Home,Corporate,18,352.49002268457093,31.91872453330521,8,6344.820408322277,0
502,2024-01-21 21:00:00,Electronics,Home Office,55,354.4889794936643,13.260330865395892,18,19496.893872151537,0
503,2024-01-21 22:00:00,Electronics,Corporate,50,474.3697368189421,17.819988750637748,14,23718.486840947106,0
504,2024-01-21 23:00:00,Beauty,Home Office,14,340.7950477574116,23.748433255373516,27,4771.130668603762,0
505,2024-01-22 00:00:00,Home,Corporate,74,116.28750726616109,20.913703841304965,22,8605.275537695921,0
506,2024-01-22 01:00:00,Electronics,Consumer,99,154.17245114019693,28.61947481025121,10,15263.072662879496,0
507,2024-01-22 02:00:00,Beauty,Home Office,9,43.10360570548669,31.983806483103482,14,387.93245134938024,0
508,2024-01-22 03:00:00,Home,Home Office,99,475.54659447546675,30.500035418757406,16,47079.11285307121,0
509,2024-01-22 04:00:00,Beauty,Corporate,11,954.9032179044586,34.43757403963696,14,10503.935396949046,0
510,2024-01-22 05:00:00,Clothing,Home Office,63,124.51847141163539,18.84872824735191,18,7844.663698933029,0
511,2024-01-22 06:00:00,Electronics,Home Office,76,946.8018480730512,10.689180221976262,9,71956.9404535519,0
512,2024-01-22 07:00:00,Clothing,Consumer,67,736.0278995847726,39.23633936439847,10,49313.86927217976,0
513,2024-01-22 08:00:00,Home,Consumer,53,641.1238149048215,43.28511721838069,10,33979.56218995554,0
514,2024-01-22 09:00:00,Clothing,Corporate,39,648.8249777703272,16.565280450009453,9,25304.17413304276,0
515,2024-01-22 10:00:00,Clothing,Consumer,78,828.4603719123193,23.31913802711089,17,64619.9090091609,0
516,2024-01-22 11:00:00,Home,Corporate,56,115.85066573602316,27.435614763359986,21,6487.637281217297,0
517,2024-01-22 12:00:00,Beauty,Corporate,28,509.7067803298863,28.999707923882138,8,14271.789849236817,0
518,2024-01-22 13:00:00,Clothing,Corporate,75,700.1202268781509,34.67705769894433,18,52509.01701586132,0
519,2024-01-22 14:00:00,Beauty,Home Office,39,590.9522406228281,6.87214550098946,8,23047.137384290294,0
520,2024-01-22 15:00:00,Clothing,Consumer,25,834.4512803130617,37.466468723030765,7,20861.282007826543,0
521,2024-01-22 16:00:00,Beauty,Corporate,21,81.54899192123798,7.788695314073462,6,1712.5288303459977,0
522,2024-01-22 17:00:00,Home,Consumer,10,693.7940291041743,26.072985545279053,18,6937.940291041743,0
523,2024-01-22 18:00:00,Clothing,Corporate,43,538.6874530808706,42.245201100613734,9,23163.560482477435,0
524,2024-01-22 19:00:00,Home,Consumer,15,385.369255340144,25.30468909752783,27,5780.538830102159,0
525,2024-01-22 20:00:00,Clothing,Consumer,83,346.87223241169056,11.709038694571149,2,28790.395290170316,0
526,2024-01-22 21:00:00,Home,Corporate,48,624.624306446451,49.32652302526819,17,29981.966709429646,0
527,2024-01-22 22:00:00,Home,Home Office,86,892.0854208978221,45.01784579334185,18,76719.3461972127,0
528,2024-01-22 23:00:00,Clothing,Consumer,21,501.2141668401041,39.70911349512563,4,10525.497503642186,0
529,2024-01-23 00:00:00,Clothing,Home Office,60,826.475932436151,23.51802213046447,14,49588.55594616906,0
530,2024-01-23 01:00:00,Clothing,Home Office,96,408.13481802552786,13.273057710018401,9,39180.94253045067,0
531,2024-01-23 02:00:00,Electronics,Corporate,50,111.37051816524477,47.363503163832554,17,5568.525908262239,0
532,2024-01-23 03:00:00,Beauty,Corporate,23,70.89067909405216,28.955800693271254,25,1630.4856191631998,0
533,2024-01-23 04:00:00,Electronics,Corporate,13,60.8210276104408,43.35599571743683,8,790.6733589357304,0
534,2024-01-23 05:00:00,Electronics,Consumer,69,386.34864053809326,20.394275259174158,22,26658.056197128437,0
535,2024-01-23 06:00:00,Home,Corporate,4,343.86537332748367,20.087974268576176,16,1375.4614933099347,0
536,2024-01-23 07:00:00,Clothing,Corporate,92,720.7576533863438,49.34932163033176,25,66309.70411154363,0
537,2024-01-23 08:00:00,Beauty,Consumer,78,745.3932865690172,28.48248718226824,3,58140.676352383336,0
538,2024-01-23 09:00:00,Home,Consumer,72,60.34542914540243,11.331294073733584,25,4344.870898468975,1
539,2024-01-23 10:00:00,Electronics,Corporate,9,228.91203026012482,14.885360509761833,29,2060.2082723411236,1
540,2024-01-23 11:00:00,Clothing,Corporate,35,281.5192316573107,26.687492572672436,28,9853.173108005874,0
541,2024-01-23 12:00:00,Home,Corporate,21,552.1358643013814,6.9111909719785105,3,11594.853150329009,0
542,2024-01-23 13:00:00,Clothing,Corporate,58,153.07007166788077,25.81402934202352,11,8878.064156737084,0
543,2024-01-23 14:00:00,Home,Home Office,18,142.60180720600036,23.852337893605743,6,2566.8325297080064,0
544,2024-01-23 15:00:00,Clothing,Home Office,97,944.3510003158784,40.070131939376914,28,91602.04703064021,0
545,2024-01-23 16:00:00,Electronics,Corporate,72,806.1608782248031,20.97238840201588,5,58043.583232185825,0
546,2024-01-23 17:00:00,Beauty,Home Office,81,188.8483530702586,49.21469426928197,16,15296.716598690948,0
547,2024-01-23 18:00:00,Electronics,Consumer,43,412.50212982643603,13.134646368540642,14,17737.59158253675,0
548,2024-01-23 19:00:00,Beauty,Home Office,95,362.0657792649899,31.59440082356607,18,34396.24903017404,0
549,2024-01-23 20:00:00,Clothing,Home Office,98,793.0940333247532,9.036468365371459,22,77723.21526582581,1
550,2024-01-23 21:00:00,Home,Corporate,6,515.1107873133408,38.023879279729194,24,3090.6647238800447,0
551,2024-01-23 22:00:00,Electronics,Home Office,86,136.57123962353234,49.763915962788715,2,11745.12660762378,0
552,2024-01-23 23:00:00,Beauty,Home Office,78,741.6021425246814,41.86123869882345,19,57844.96711692515,0
553,2024-01-24 00:00:00,Electronics,Home Office,67,402.91909844266974,30.006659332413555,29,26995.579595658874,0
554,2024-01-24 01:00:00,Beauty,Home Office,12,270.2950051558256,26.81336108298614,16,3243.5400618699073,0
555,2024-01-24 02:00:00,Electronics,Consumer,12,381.74363580051295,42.576348257008114,15,4580.923629606155,0
556,2024-01-24 03:00:00,Beauty,Corporate,66,502.7789979708274,47.11883381198259,10,33183.41386607461,0
557,2024-01-24 04:00:00,Beauty,Corporate,2,349.6843612528393,49.514293660914184,13,699.3687225056786,0
558,2024-01-24 05:00:00,Clothing,Consumer,15,249.48671486584024,22.844265240401786,6,3742.3007229876034,0
559,2024-01-24 06:00:00,Beauty,Home Office,23,404.5170085159405,49.59128636575306,24,9303.891195866632,0
560,2024-01-24 07:00:00,Clothing,Consumer,29,28.98118164239926,12.016681347822416,3,840.4542676295786,0
561,2024-01-24 08:00:00,Beauty,Home Office,81,774.7728676353507,16.409739916935912,24,62756.60227846341,1
562,2024-01-24 09:00:00,Home,Consumer,96,179.23544463190993,9.00572561302533,24,17206.602684663354,1
563,2024-01-24 10:00:00,Home,Corporate,7,53.46556749433088,17.228233241801675,8,374.25897246031616,0
564,2024-01-24 11:00:00,Home,Corporate,94,657.1617059760284,39.5571898228105,22,61773.20036174667,0
565,2024-01-24 12:00:00,Beauty,Corporate,28,776.1967675354355,43.38159611803024,10,21733.509490992194,0
566,2024-01-24 13:00:00,Clothing,Home Office,14,815.6908402769147,40.05016902961573,19,11419.671763876806,0
567,2024-01-24 14:00:00,Clothing,Home Office,44,498.574090833994,33.39796001754633,5,21937.259996695735,0
568,2024-01-24 15:00:00,Beauty,Consumer,30,213.31450284308545,28.128493063519052,3,6399.435085292564,0
569,2024-01-24 16:00:00,Home,Consumer,81,739.8554004773284,36.89169301461409,25,59928.2874386636,0
570,2024-01-24 17:00:00,Home,Corporate,32,702.7159463827938,22.587509717024982,29,22486.910284249403,0
571,2024-01-24 18:00:00,Clothing,Home Office,70,253.8080267621415,42.858875817486584,28,17766.561873349907,0
572,2024-01-24 19:00:00,Home,Consumer,88,904.3736783041651,35.473554228955344,2,79584.88369076652,0
573,2024-01-24 20:00:00,Electronics,Home Office,6,113.3277435020007,36.40121143224839,26,679.9664610120042,0
574,2024-01-24 21:00:00,Clothing,Home Office,27,982.8613571954124,29.117119690808206,13,26537.256644276134,0
575,2024-01-24 22:00:00,Home,Corporate,82,861.64533286769,44.835304289502766,14,70654.91729515058,0
576,2024-01-24 23:00:00,Clothing,Corporate,88,691.0196590242845,16.34066301555736,15,60809.72999413703,0
577,2024-01-25 00:00:00,Electronics,Home Office,24,939.3623893970346,22.15164440124728,6,22544.69734552883,0
578,2024-01-25 01:00:00,Clothing,Home Office,34,725.0880566404707,39.99391563549601,28,24652.993925776,0
579,2024-01-25 02:00:00,Clothing,Home Office,40,198.55242705974547,27.173700325820196,29,7942.097082389819,0
580,2024-01-25 03:00:00,Clothing,Home Office,47,447.7345767316836,45.01463060408859,4,21043.52510638913,0
581,2024-01-25 04:00:00,Clothing,Corporate,79,80.787994088319,20.587969389328354,29,6382.2515329772,0
582,2024-01-25 05:00:00,Electronics,Consumer,75,395.76084806523426,21.619857596884014,28,29682.06360489257,0
583,2024-01-25 06:00:00,Beauty,Corporate,86,744.1869895398365,44.99311052239814,5,64000.081100425945,0
584,2024-01-25 07:00:00,Clothing,Consumer,24,392.57891742150923,25.896664408191846,18,9421.894018116222,0
585,2024-01-25 08:00:00,Clothing,Home Office,65,336.99123371345274,28.225606289111905,20,21904.430191374428,0
586,2024-01-25 09:00:00,Home,Consumer,18,599.4021652852088,19.974367190105575,12,10789.238975133758,0
587,2024-01-25 10:00:00,Clothing,Corporate,44,873.4824837089061,17.450147398058686,9,38433.22928319187,0
588,2024-01-25 11:00:00,Home,Corporate,76,57.107360620651306,34.517691987727645,13,4340.159407169499,0
589,2024-01-25 12:00:00,Beauty,Home Office,57,391.61573035273807,10.392829769354174,19,22322.09663010607,0
590,2024-01-25 13:00:00,Electronics,Corporate,28,166.65833439711008,44.567268853230914,19,4666.433363119082,0
591,2024-01-25 14:00:00,Electronics,Home Office,71,698.400708224551,40.064141154429855,10,49586.450283943115,0
592,2024-01-25 15:00:00,Beauty,Corporate,23,114.66731482682353,13.583671866761126,6,2637.3482410169413,0
593,2024-01-25 16:00:00,Electronics,Corporate,85,668.159680994442,36.23089756210544,22,56793.57288452757,0
594,2024-01-25 17:00:00,Beauty,Home Office,34,293.31906208992825,32.11848145785357,18,9972.848111057561,0
595,2024-01-25 18:00:00,Beauty,Consumer,11,206.92764559985244,13.304077283148985,14,2276.204101598377,0
596,2024-01-25 19:00:00,Beauty,Corporate,86,936.9890322467355,17.294157772260462,7,80581.05677321926,0
597,2024-01-25 20:00:00,Electronics,Consumer,35,28.33933097849631,23.40439266802255,25,991.8765842473708,0
598,2024-01-25 21:00:00,Home,Corporate,93,443.39949917067327,36.465923086046324,23,41236.153422872616,0
599,2024-01-25 22:00:00,Beauty,Corporate,42,31.410722537175843,33.74255339676527,15,1319.2503465613854,0
600,2024-01-25 23:00:00,Clothing,Corporate,28,488.75711762328575,28.950568145451406,16,13685.199293452,0
601,2024-01-26 00:00:00,Electronics,Corporate,82,506.036904016474,39.578474440131544,24,41495.02612935087,0
602,2024-01-26 01:00:00,Beauty,Consumer,78,328.44584668079955,39.107198282277466,15,25618.776041102366,0
603,2024-01-26 02:00:00,Beauty,Consumer,82,140.84015974977345,32.80366193280152,5,11548.893099481424,0
604,2024-01-26 03:00:00,Clothing,Corporate,92,382.62366235713057,40.41455375231713,19,35201.37693685601,0
605,2024-01-26 04:00:00,Home,Corporate,24,675.5403105332404,20.041851865064416,2,16212.96745279777,0
606,2024-01-26 05:00:00,Home,Consumer,8,784.5718505580145,44.65622877451725,13,6276.574804464116,0
607,2024-01-26 06:00:00,Home,Home Office,53,535.4430963642609,32.670953861087334,23,28378.484107305827,0
608,2024-01-26 07:00:00,Beauty,Home Office,72,593.936050495358,42.00635812155937,10,42763.39563566578,0
609,2024-01-26 08:00:00,Beauty,Consumer,4,208.61020741340616,29.582559715562777,11,834.4408296536246,0
610,2024-01-26 09:00:00,Beauty,Corporate,91,294.45702989537295,14.829721024490617,22,26795.58972047894,1
611,2024-01-26 10:00:00,Electronics,Corporate,5,170.27665395183485,29.408455790523888,29,851.3832697591743,0
612,2024-01-26 11:00:00,Clothing,Home Office,97,256.8023965045652,21.700024869946464,19,24909.832460942824,0
613,2024-01-26 12:00:00,Beauty,Home Office,49,232.63791242327645,36.38745662166925,18,11399.257708740546,0
614,2024-01-26 13:00:00,Clothing,Consumer,98,524.2542985273252,26.41072062806311,20,51376.92125567787,0
615,2024-01-26 14:00:00,Clothing,Home Office,30,567.0618682328221,42.62507622174595,5,17011.856046984663,0
616,2024-01-26 15:00:00,Home,Consumer,72,945.4979466132895,35.51326305448625,17,68075.85215615685,0
617,2024-01-26 16:00:00,Electronics,Home Office,63,203.61494063050782,35.80449948640958,8,12827.741259721992,0
618,2024-01-26 17:00:00,Beauty,Home Office,47,645.2589530598809,14.771990007097923,10,30327.170793814403,0
619,2024-01-26 18:00:00,Home,Home Office,26,819.0866762976476,49.29123949210807,9,21296.25358373884,0
620,2024-01-26 19:00:00,Home,Corporate,57,564.639049145222,42.87538441721699,26,32184.42580127765,0
621,2024-01-26 20:00:00,Beauty,Corporate,37,262.45361597606495,40.505219805231256,8,9710.783791114403,0
622,2024-01-26 21:00:00,Clothing,Corporate,98,269.9247277198002,19.859685132201236,11,26452.623316540423,0
623,2024-01-26 22:00:00,Home,Home Office,7,48.860522540289914,29.103424378125435,9,342.0236577820294,0
624,2024-01-26 23:00:00,Clothing,Consumer,40,312.38978428299686,11.169643463344789,25,12495.591371319875,1
625,2024-01-27 00:00:00,Electronics,Consumer,92,747.1576422133463,29.23141894982177,18,68738.50308362786,0
626,2024-01-27 01:00:00,Clothing,Consumer,39,57.042579635039274,11.565016091747928,13,2224.6606057665317,0
627,2024-01-27 02:00:00,Electronics,Consumer,62,227.10232967978234,29.886702979532053,15,14080.344440146506,0
628,2024-01-27 03:00:00,Clothing,Corporate,92,709.1701735464641,34.19248460697075,13,65243.655966274695,0
629,2024-01-27 04:00:00,Home,Corporate,78,784.8250471946478,22.558818526245606,26,61216.35368118253,0
630,2024-01-27 05:00:00,Home,Home Office,53,460.7652259613091,27.434519524908197,3,24420.556975949385,0
631,2024-01-27 06:00:00,Electronics,Home Office,4,701.0935950938624,44.40440244535637,13,2804.3743803754496,0
632,2024-01-27 07:00:00,Beauty,Consumer,82,394.0726469683431,9.885341511626422,28,32313.957051404137,1
633,2024-01-27 08:00:00,Electronics,Corporate,25,168.31411257388623,40.62798018498438,15,4207.852814347156,0
634,2024-01-27 09:00:00,Electronics,Consumer,7,404.16799858767746,12.68395479482884,8,2829.175990113742,0
635,2024-01-27 10:00:00,Clothing,Home Office,28,584.1681420011114,6.651859226208278,27,16356.707976031119,1
636,2024-01-27 11:00:00,Clothing,Home Office,69,948.5727490343614,13.35085712352715,27,65451.51968337094,1
637,2024-01-27 12:00:00,Electronics,Consumer,67,78.06344256779055,39.426943548672035,14,5230.2506520419665,0
638,2024-01-27 13:00:00,Home,Home Office,95,512.320152906511,23.2306733001587,22,48670.41452611855,0
639,2024-01-27 14:00:00,Clothing,Consumer,20,335.6305804286171,44.263423258078184,5,6712.611608572342,0
640,2024-01-27 15:00:00,Beauty,Corporate,83,513.2285773339277,28.61183935320196,2,42597.97191871599,0
641,2024-01-27 16:00:00,Clothing,Consumer,11,33.73569290276636,6.001265836684893,18,371.09262193042997,0
642,2024-01-27 17:00:00,Clothing,Corporate,67,319.8951011545655,37.252112432086705,4,21432.971777355888,0
643,2024-01-27 18:00:00,Beauty,Corporate,87,821.669466051735,9.960480892455472,18,71485.24354650095,0
644,2024-01-27 19:00:00,Electronics,Home Office,7,558.4023165160911,40.5220835057866,9,3908.8162156126377,0
645,2024-01-27 20:00:00,Beauty,Home Office,23,456.0766678879562,12.5646147412331,4,10489.763361422993,0
646,2024-01-27 21:00:00,Electronics,Home Office,61,292.6698209981862,20.545087361248108,28,17852.859080889357,0
647,2024-01-27 22:00:00,Electronics,Consumer,71,305.06209756344236,39.257214333141214,11,21659.40892700441,0
648,2024-01-27 23:00:00,Electronics,Consumer,34,389.27041925467864,47.94041108643897,3,13235.194254659074,0
649,2024-01-28 00:00:00,Beauty,Home Office,19,837.2150028649148,21.714527779102955,23,15907.08505443338,0
650,2024-01-28 01:00:00,Electronics,Consumer,58,967.5410747401856,42.32300990895211,5,56117.382334930764,0
651,2024-01-28 02:00:00,Home,Home Office,9,444.2688275368708,13.585651946412742,15,3998.4194478318373,0
652,2024-01-28 03:00:00,Beauty,Consumer,48,399.4193103602842,41.3230896591121,12,19172.12689729364,0
653,2024-01-28 04:00:00,Home,Corporate,82,848.0852680616642,34.58723266653129,15,69542.99198105646,0
654,2024-01-28 05:00:00,Electronics,Corporate,41,432.6362674299406,13.67345782455658,14,17738.086964627564,0
655,2024-01-28 06:00:00,Clothing,Home Office,48,556.4979905726947,18.61267821581352,28,26711.903547489346,1
656,2024-01-28 07:00:00,Electronics,Consumer,45,238.63224795275698,10.92968998686662,5,10738.451157874064,0
657,2024-01-28 08:00:00,Home,Consumer,25,746.0675104212845,22.2335154978941,3,18651.687760532113,0
658,2024-01-28 09:00:00,Home,Corporate,78,536.668435088074,14.164188850547482,3,41860.137936869774,0
659,2024-01-28 10:00:00,Beauty,Corporate,25,810.9442047379382,33.97990791337131,12,20273.605118448457,0
660,2024-01-28 11:00:00,Clothing,Home Office,19,782.925402728383,49.75272968992514,23,14875.582651839277,0
661,2024-01-28 12:00:00,Beauty,Corporate,39,222.85472058732827,5.540412338791886,6,8691.334102905803,0
662,2024-01-28 13:00:00,Home,Home Office,79,718.4791950521848,29.34139159792844,10,56759.8564091226,0
663,2024-01-28 14:00:00,Electronics,Corporate,80,802.0538638718576,30.814996889705437,21,64164.30910974861,0
664,2024-01-28 15:00:00,Clothing,Corporate,27,352.6461683745711,46.13939553563653,22,9521.44654611342,0
665,2024-01-28 16:00:00,Electronics,Consumer,74,180.88302177325178,27.77024006451219,18,13385.343611220633,0
666,2024-01-28 17:00:00,Electronics,Corporate,63,12.605834023792298,29.466563884021287,13,794.1675434989147,0
667,2024-01-28 18:00:00,Clothing,Corporate,68,456.3946165622167,26.224376059777487,29,31034.833926230735,0
668,2024-01-28 19:00:00,Beauty,Home Office,19,358.90840422345315,17.100693705266664,19,6819.25968024561,0
669,2024-01-28 20:00:00,Electronics,Corporate,28,559.3607354871548,7.521310996201116,4,15662.100593640334,0
670,2024-01-28 21:00:00,Home,Home Office,85,196.1606816628979,23.389595699442626,6,16673.657941346322,0
671,2024-01-28 22:00:00,Electronics,Corporate,78,861.0688921898104,7.366616205830534,29,67163.37359080522,1
672,2024-01-28 23:00:00,Clothing,Corporate,33,265.17766347182857,29.7721611259663,22,8750.862894570342,0
673,2024-01-29 00:00:00,Clothing,Home Office,10,234.16530903677346,18.82821394590319,21,2341.653090367735,1
674,2024-01-29 01:00:00,Clothing,Consumer,83,485.90691591951236,29.012108068644253,15,40330.27402131953,0
675,2024-01-29 02:00:00,Beauty,Home Office,30,503.86251350683153,11.0433633977834,17,15115.875405204946,0
676,2024-01-29 03:00:00,Electronics,Home Office,22,222.9343764972419,46.96834845827119,27,4904.556282939322,0
677,2024-01-29 04:00:00,Beauty,Home Office,3,279.1421194586566,45.25345595974707,20,837.4263583759698,0
678,2024-01-29 05:00:00,Beauty,Consumer,82,178.0081867636925,13.549842914102802,10,14596.671314622785,0
679,2024-01-29 06:00:00,Clothing,Corporate,75,721.2755765399351,20.454992748230445,18,54095.66824049513,0
680,2024-01-29 07:00:00,Clothing,Home Office,48,772.3881409415411,32.60717473333908,23,37074.63076519397,0
681,2024-01-29 08:00:00,Beauty,Home Office,2,467.7052124846898,9.305879328765782,8,935.4104249693796,0
682,2024-01-29 09:00:00,Electronics,Consumer,76,716.9461524581673,20.955551950226784,11,54487.907586820715,0
683,2024-01-29 10:00:00,Home,Home Office,54,738.576038018071,16.300052906855274,5,39883.10605297583,0
684,2024-01-29 11:00:00,Beauty,Corporate,6,146.8927724010305,46.19825279225135,11,881.356634406183,0
685,2024-01-29 12:00:00,Electronics,Consumer,40,966.5162445861914,43.36297863301424,4,38660.649783447654,0
686,2024-01-29 13:00:00,Clothing,Corporate,93,822.8216276254667,31.09247335700887,25,76522.4113691684,0
687,2024-01-29 14:00:00,Clothing,Corporate,94,212.43862658386527,28.41558515922084,10,19969.230898883336,0
688,2024-01-29 15:00:00,Electronics,Consumer,2,194.30338538860954,46.882660754542876,14,388.6067707772191,0
689,2024-01-29 16:00:00,Home,Home Office,73,134.4045341237869,46.95925023404669,2,9811.530991036443,0
690,2024-01-29 17:00:00,Clothing,Corporate,2,146.9947769164992,48.61985564082472,16,293.9895538329984,0
691,2024-01-29 18:00:00,Clothing,Corporate,93,750.6801810384092,10.642049784868444,16,69813.25683657205,0
692,2024-01-29 19:00:00,Clothing,Corporate,97,474.9577143821073,12.225101484342659,12,46070.89829506441,0
693,2024-01-29 20:00:00,Electronics,Corporate,74,785.1048310124685,35.453151440594894,29,58097.75749492267,0
694,2024-01-29 21:00:00,Beauty,Consumer,98,748.7923454067034,29.36455144744302,11,73381.64984985693,0
695,2024-01-29 22:00:00,Clothing,Consumer,55,608.5665863701694,5.830965720195619,26,33471.16225035932,1
696,2024-01-29 23:00:00,Beauty,Corporate,72,689.5029405128928,7.788876619528372,8,49644.21171692828,0
697,2024-01-30 00:00:00,Home,Home Office,60,28.172167135350374,44.96361720164623,2,1690.3300281210225,0
698,2024-01-30 01:00:00,Clothing,Corporate,97,318.6598703369717,44.099185799272384,8,30910.007422686256,0
699,2024-01-30 02:00:00,Clothing,Home Office,6,641.4439574668161,21.07719148982203,6,3848.6637448008964,0
700,2024-01-30 03:00:00,Home,Corporate,19,19.251503951381757,45.09727776187406,27,365.7785750762534,0
701,2024-01-30 04:00:00,Clothing,Home Office,96,42.647174245767474,31.71537834790558,24,4094.1287275936775,0
702,2024-01-30 05:00:00,Beauty,Corporate,27,853.3691026456794,41.265754115850584,17,23040.965771433344,0
703,2024-01-30 06:00:00,Electronics,Home Office,1,687.1846130751511,24.234398202209643,29,687.1846130751511,0
704,2024-01-30 07:00:00,Beauty,Corporate,33,272.7160357891405,10.102924730520893,26,8999.629181041637,1
705,2024-01-30 08:00:00,Electronics,Corporate,40,691.0832117175219,24.517717819070732,9,27643.328468700875,0
706,2024-01-30 09:00:00,Electronics,Home Office,32,794.5321024478707,25.578490909860406,23,25425.02727833186,0
707,2024-01-30 10:00:00,Beauty,Consumer,69,313.7263402790002,29.792488722827134,3,21647.117479251017,0
708,2024-01-30 11:00:00,Beauty,Home Office,17,45.67700372419558,9.75122208069926,9,776.5090633113249,0
709,2024-01-30 12:00:00,Beauty,Consumer,8,933.4513334408572,49.613083837232516,29,7467.6106675268575,0
710,2024-01-30 13:00:00,Beauty,Corporate,57,351.72803991267415,15.986156936310786,15,20048.498275022426,0
711,2024-01-30 14:00:00,Home,Home Office,42,115.41694565185931,13.934858159169181,5,4847.511717378091,0
712,2024-01-30 15:00:00,Clothing,Home Office,98,496.9383026792159,28.706131348517143,25,48699.95366256316,0
713,2024-01-30 16:00:00,Electronics,Home Office,9,770.7831177074925,29.174368072769987,16,6937.048059367432,0
714,2024-01-30 17:00:00,Beauty,Consumer,87,229.43084147138356,24.791933202495994,8,19960.48320801037,0
715,2024-01-30 18:00:00,Beauty,Consumer,35,276.79514963202973,39.73514658463645,21,9687.830237121041,0
716,2024-01-30 19:00:00,Beauty,Corporate,71,250.28783693059734,28.24944803278712,9,17770.43642207241,0
717,2024-01-30 20:00:00,Home,Consumer,79,991.7563223033613,32.43629548152428,28,78348.74946196555,0
718,2024-01-30 21:00:00,Beauty,Consumer,53,205.42969639323712,37.56858734335035,12,10887.773908841567,0
719,2024-01-30 22:00:00,Beauty,Corporate,54,579.7650147964628,6.1261295703739975,29,31307.31079900899,1
720,2024-01-30 23:00:00,Beauty,Home Office,84,926.0119952403946,30.678988214527017,28,77785.00760019314,0
721,2024-01-31 00:00:00,Clothing,Home Office,25,155.42760318900145,44.78875120527662,3,3885.690079725036,0
722,2024-01-31 01:00:00,Home,Corporate,67,971.1456558890233,5.782493431644526,10,65066.75894456456,0
723,2024-01-31 02:00:00,Beauty,Home Office,62,948.0024620516683,23.23319467104325,7,58776.15264720344,0
724,2024-01-31 03:00:00,Electronics,Consumer,55,885.7262671876799,46.680235259262346,24,48714.944695322396,0
725,2024-01-31 04:00:00,Electronics,Corporate,46,222.41095611670224,20.891948102714203,27,10230.903981368303,0
726,2024-01-31 05:00:00,Electronics,Corporate,24,637.7145054508735,25.642797089010838,2,15305.148130820964,0
727,2024-01-31 06:00:00,Home,Corporate,98,763.2825582316277,49.16936268699408,4,74801.69070669952,0
